Opportunity_ID,target
10924,0.746529
10925,0.64986366
10926,0.8339358
10927,0.43828672
10928,0.69090205
10929,0.75011474
10930,0.42361307
10931,0.60922277
10932,0.8318266
10933,0.8305689
10934,0.7424928
10935,0.7527185
10936,0.39454097
10937,0.4615963
10938,0.31327116
10939,0.533391
10940,0.8155961
10941,0.82492924
10942,0.56142133
10943,0.82590425
10944,0.24638204
10945,0.24638204
10946,0.79384017
10947,0.7465847
10948,0.278196
10949,0.7373076
10950,0.60138977
10951,0.60716766
10952,0.6828478
10953,0.051956043
10954,0.68037456
10955,0.26895303
10956,0.16331553
10957,0.26895303
10958,0.16331553
10959,0.1776847
10960,0.7729762
10961,0.83407694
10962,0.73871106
10963,0.57576835
10964,0.83243567
10965,0.061108932
10966,0.7717572
10967,0.77981514
10968,0.5780509
10969,0.78880733
10970,0.40791163
10971,0.8547122
10972,0.312518
10973,0.08420663
10974,0.278196
10975,0.8124091
10976,0.72944164
10977,0.80682254
10978,0.57229936
10979,0.83012676
10980,0.6481791
10981,0.8289812
10982,0.45657337
10983,0.45657337
10984,0.19206405
10985,0.30277988
10986,0.30166692
10987,0.32410377
10988,0.83592904
10989,0.1215253
10990,0.06976272
10991,0.04592734
10992,0.0661749
10993,0.73185855
10994,0.53610957
10995,0.50041777
10996,0.4279379
10997,0.22127095
10998,0.8095886
10999,0.7272832
11000,0.278196
11001,0.44876096
11002,0.50589436
11003,0.83561784
11004,0.7786319
11005,0.25556594
11006,0.4235793
11007,0.746529
11008,0.12646079
11009,0.8700195
11010,0.82839537
11011,0.7471586
11012,0.7651204
11013,0.21607015
11014,0.40680596
11015,0.4615963
11016,0.4615963
11017,0.6179276
11018,0.24638204
11019,0.7423803
11020,0.3035424
11021,0.66632956
11022,0.6380354
11023,0.7942327
11024,0.1721903
11025,0.72581965
11026,0.72581965
11027,0.72581965
11028,0.541438
11029,0.8227188
11030,0.45900992
11031,0.8545285
11032,0.58491004
11033,0.82839537
11034,0.21626537
11035,0.09701848
11036,0.73992586
11037,0.59317905
11038,0.6274729
11039,0.746529
11040,0.802933
11041,0.66543037
11042,0.71392995
11043,0.7977275
11044,0.3342008
11045,0.09548491
11046,0.67265844
11047,0.8279316
11048,0.74490905
11049,0.28425053
11050,0.50554204
11051,0.7718927
11052,0.25330237
11053,0.48085347
11054,0.765316
11055,0.34200394
11056,0.8436997
11057,0.33948708
11058,0.33812603
11059,0.57558274
11060,0.60178834
11061,0.24272463
11062,0.17745653
11063,0.30537724
11064,0.30166692
11065,0.81023395
11066,0.7189087
11067,0.7015712
11068,0.7189087
11069,0.34180543
11070,0.86832976
11071,0.8137203
11072,0.7718927
11073,0.81375486
11074,0.61544293
11075,0.40092522
11076,0.5141473
11077,0.7557629
11078,0.3332432
11079,0.40043473
11080,0.73740554
11081,0.5972685
11082,0.65999293
11083,0.29412198
11084,0.3818767
11085,0.7597691
11086,0.7557629
11087,0.75601935
11088,0.06567679
11089,0.451138
11090,0.5711106
11091,0.4538459
11092,0.5764153
11093,0.5074982
11094,0.6266625
11095,0.44944936
11096,0.44944936
11097,0.087193176
11098,0.114035845
11099,0.25536522
11100,0.42794797
11101,0.47885212
11102,0.58375025
11103,0.3680052
11104,0.70457613
11105,0.4067714
11106,0.34640384
11107,0.6752538
11108,0.83412987
11109,0.77962774
11110,0.75835407
11222,0.76058793
11223,0.39394337
11224,0.32410377
11225,0.4822342
11226,0.78262204
11227,0.13301691
11228,0.6607583
11229,0.7656123
11230,0.4100539
11231,0.6308002
11232,0.53418875
11233,0.82784826
11234,0.81960285
11235,0.37108713
11236,0.74716485
11237,0.10252687
11238,0.7786319
11239,0.8166797
11240,0.3427505
11241,0.7478129
11242,0.5756749
11243,0.14890313
11244,0.2255961
11245,0.77981514
11246,0.28747517
11247,0.20448461
11248,0.49864528
11249,0.77981514
11250,0.08124507
11251,0.49381992
11252,0.7226669
11253,0.83986735
11254,0.4573928
11255,0.7355992
11256,0.81960285
11257,0.17809924
11258,0.2961008
11259,0.77496177
11260,0.8095886
11261,0.3351998
11262,0.81068075
11263,0.8346249
11264,0.4722564
11265,0.7319598
11266,0.06374735
11267,0.8107914
11268,0.7434126
11269,0.29793137
11270,0.12822595
11271,0.13189262
11272,0.6026632
11273,0.8244555
11274,0.8226836
11275,0.83157635
11276,0.30537724
11277,0.32410377
11278,0.54539245
11279,0.19690444
11280,0.48156545
11281,0.6026632
11282,0.8097103
11283,0.067501836
11284,0.17744918
11285,0.5023602
11286,0.19617465
11287,0.8318266
11288,0.5663954
11289,0.28423968
11290,0.46021193
11291,0.1666303
11292,0.7776063
11293,0.6784116
11294,0.47381026
11295,0.6911848
11296,0.33977365
11297,0.050444953
11298,0.3491099
11299,0.7824719
11300,0.48144194
11301,0.7933575
11302,0.51524717
11303,0.841029
11304,0.6351492
11305,0.0661749
11306,0.074143454
11307,0.5535522
11308,0.7744285
11309,0.7896939
11310,0.7212442
11311,0.55982536
11312,0.39688668
11313,0.6481791
11314,0.5169877
11315,0.7481999
11316,0.7840788
11317,0.28695667
11318,0.66954213
11319,0.77593696
11320,0.77981514
11321,0.31516254
11322,0.8227188
11323,0.82322425
11324,0.6448495
11325,0.51175445
11326,0.727017
11327,0.755075
11328,0.6481791
11329,0.28553802
11330,0.7024484
11331,0.4538506
11332,0.8118646
11333,0.77981514
11334,0.77981514
11335,0.59861976
11336,0.27357632
11337,0.44680297
11338,0.5780509
11339,0.4561774
11340,0.24322386
11341,0.278196
11342,0.8343043
11343,0.79752505
11344,0.23370184
11345,0.7585919
11346,0.05358786
11347,0.6344806
11348,0.7355992
11349,0.72381055
11350,0.575419
11351,0.065726355
11352,0.83929586
11353,0.7984095
11354,0.21585079
11355,0.48789734
11356,0.4025228
11357,0.79776627
11358,0.7469553
11359,0.082588874
11360,0.2915743
11361,0.24563989
11362,0.2869687
11363,0.243354
11364,0.050444953
11365,0.8121369
11366,0.81960285
11367,0.43489942
11368,0.8151282
11369,0.20686693
11370,0.8244555
11371,0.8226836
11372,0.54319566
11373,0.36680493
11374,0.14676791
11375,0.5535554
11376,0.2287788
11377,0.17315818
11378,0.19117261
11379,0.75690687
11380,0.31516254
11381,0.46092612
11382,0.7677232
11383,0.8501955
11384,0.76460934
11385,0.06567679
11386,0.7575764
11387,0.14157113
11388,0.70368034
11389,0.23351552
11390,0.4999329
11391,0.4999329
11392,0.5550243
11393,0.7434126
11394,0.8902106
11395,0.3741591
11396,0.43053925
11397,0.33118048
11398,0.827512
11399,0.7581038
11400,0.77708143
11401,0.7597691
11402,0.7098336
11403,0.18638165
11404,0.77981514
11405,0.77981514
11406,0.3960568
11407,0.6689626
11408,0.6541675
11409,0.39186674
11410,0.73982036
11411,0.70029056
11412,0.7786319
11413,0.81375486
11414,0.81960285
11415,0.085547365
11416,0.78880733
11417,0.830554
11418,0.086410284
11419,0.7682294
11420,0.6328758
11421,0.66159797
11422,0.17315818
11423,0.6165452
11424,0.46401766
11425,0.47101983
11426,0.79010767
11427,0.8097103
11428,0.0696213
11429,0.093905345
11430,0.14291038
11431,0.3223987
11432,0.3223987
11433,0.38165218
11434,0.37497678
11435,0.36989653
11436,0.19427183
11437,0.28815433
11438,0.8482276
11439,0.73185855
11440,0.8318932
11441,0.44876096
11442,0.24045366
11443,0.47504303
11444,0.18865687
11445,0.7717572
11446,0.7844561
11447,0.2867023
11448,0.33096978
11449,0.093905345
11450,0.5779248
11451,0.33633414
11452,0.37519982
11453,0.32462585
11454,0.49577153
11455,0.59962887
11456,0.84862185
11457,0.65309894
11458,0.41992292
11459,0.07756831
11460,0.06263254
11461,0.15942739
11462,0.15482168
11463,0.072706245
11464,0.16591501
11465,0.15482168
11466,0.20668232
11467,0.23537989
11468,0.16591501
11469,0.15482168
11470,0.26036286
11471,0.4010142
11472,0.6913511
11473,0.82223034
11474,0.68275213
11475,0.830554
11476,0.7933575
11477,0.6984265
11478,0.84128106
11479,0.3993153
11480,0.0876093
11481,0.16351621
11482,0.12878047
11483,0.7407094
11484,0.28925723
11485,0.06263254
11486,0.059797496
11487,0.06817196
11488,0.6886573
11489,0.6642101
11490,0.34574068
11491,0.56246376
11492,0.6638013
11493,0.32148454
11494,0.4178132
11495,0.21785048
11496,0.26036286
11497,0.4010142
11498,0.06529949
11499,0.3823379
11500,0.6308002
11501,0.7761477
11502,0.8040564
11503,0.73594284
11504,0.717097
11505,0.8226836
11506,0.8244555
11507,0.5431606
11508,0.62436163
11509,0.4900559
11510,0.4377313
11511,0.6448495
11512,0.6448495
11513,0.8408294
11514,0.7879024
11515,0.06464918
11516,0.689503
11517,0.44876096
11518,0.7522145
11519,0.7935601
11520,0.59189576
11521,0.77677965
11522,0.614639
11523,0.46079424
11524,0.6886573
11525,0.6886573
11526,0.6886573
11527,0.6886573
11528,0.77427524
11529,0.48768505
11530,0.25202373
11531,0.59018826
11532,0.63178504
11533,0.39378056
11534,0.63645154
11535,0.5223476
11536,0.73216873
11537,0.3088962
11538,0.32912678
11539,0.5223476
11540,0.78828037
11541,0.09701848
11542,0.48768505
11543,0.8388514
11544,0.48200306
11545,0.2575969
11546,0.6878651
11547,0.39211085
11548,0.39211085
11549,0.39211085
11550,0.41363817
11551,0.7846736
11552,0.4257065
11553,0.059138507
11554,0.4257065
11555,0.34640384
11556,0.28815433
11557,0.7228845
11558,0.25015965
11559,0.37887132
11560,0.23044968
11561,0.30295485
11562,0.42532516
11563,0.8388514
11564,0.85348916
11565,0.77677965
11566,0.31471312
11567,0.6401962
11568,0.384002
11569,0.57078075
11570,0.22253372
11571,0.3680052
11572,0.05838676
11573,0.31491682
11574,0.7431203
11575,0.36904025
11576,0.6176133
11577,0.28423968
11578,0.1666303
11579,0.40936223
11580,0.8085025
11581,0.6916455
11582,0.4935192
11583,0.7345385
11584,0.31775725
11585,0.4628506
11586,0.71505153
11587,0.82285255
11588,0.7717572
11589,0.79776627
11590,0.54275066
11591,0.22649787
11592,0.23016411
11594,0.6210786
11595,0.6766472
11596,0.6882575
11597,0.4900559
11598,0.6448495
11599,0.6448495
11600,0.6985931
11601,0.76177603
11602,0.57584065
11603,0.87793946
11604,0.2916433
11605,0.2797678
11606,0.2806435
11607,0.2806435
11608,0.4355067
11609,0.455513
11610,0.8151282
11611,0.28838027
11612,0.61907405
11613,0.73657626
11614,0.756353
11615,0.09326602
11616,0.15843004
11617,0.21452963
11618,0.34778503
11619,0.34884363
11620,0.47411522
11621,0.050444953
11622,0.19994956
11623,0.48677674
11624,0.82223034
11625,0.78520155
11626,0.68275213
11627,0.6716489
11628,0.2703438
11629,0.36680493
11630,0.50924134
11631,0.8233345
11632,0.85416955
11633,0.66539353
11634,0.55232835
11635,0.8388514
11636,0.8404932
11637,0.050444953
11638,0.82565534
11639,0.3278915
11640,0.746529
11641,0.17955725
11642,0.31471312
11643,0.63328105
11644,0.62634677
11645,0.63328105
11646,0.7879024
11647,0.5298955
11648,0.23266871
11649,0.6912848
11650,0.7578167
11651,0.70920813
11652,0.46420574
11653,0.61480594
11654,0.82223034
11655,0.8121369
11656,0.4615963
11657,0.7318344
11658,0.7300734
11659,0.8244188
11660,0.31625178
11661,0.80897146
11662,0.47773805
11663,0.81960285
11664,0.42588195
11665,0.61784047
11666,0.44906485
11668,0.18865687
11669,0.69587076
11670,0.5246221
11671,0.60802585
11672,0.8339358
11673,0.3993153
11674,0.8396856
11675,0.48213488
11676,0.33752668
11677,0.48213488
11678,0.48213488
11679,0.4067714
11680,0.750832
11681,0.30139416
11682,0.12952836
11683,0.37103525
11684,0.11126221
11685,0.35894322
11686,0.20618649
11687,0.35894322
11688,0.35443252
11689,0.35769108
11690,0.06869428
11691,0.080374226
11692,0.6200904
11693,0.067259274
11694,0.3524031
11695,0.6067485
11696,0.47381124
11697,0.72381055
11698,0.33246166
11699,0.41973022
11700,0.7717572
11701,0.62975836
11702,0.7336618
11703,0.74490905
11704,0.7575362
11705,0.7308249
11706,0.061563782
11707,0.6714353
11708,0.46418086
11709,0.6784116
11710,0.69297373
11711,0.47936645
11712,0.44856152
11713,0.49842203
11714,0.21085207
11715,0.16859284
11716,0.21085207
11717,0.8118646
11718,0.71261674
11719,0.34605438
11720,0.34778503
11721,0.81960285
11722,0.27166572
11723,0.7355992
11724,0.278196
11725,0.7786319
11726,0.3216231
11727,0.83592904
11728,0.7369312
11729,0.61967814
11730,0.65328294
11731,0.57078075
11732,0.278196
11733,0.7481999
11734,0.61257696
11735,0.7189087
11736,0.8530513
11737,0.7389576
11738,0.3494806
11739,0.786668
11740,0.09701848
11741,0.4753429
11742,0.59461
11743,0.4615963
11744,0.47504303
11745,0.20448461
11746,0.13345516
11747,0.5558621
11748,0.06745104
11749,0.8168238
11750,0.8305689
11751,0.40936223
11752,0.42099664
11753,0.42030245
11754,0.8339358
11755,0.7625663
11756,0.74367535
11757,0.31007183
11758,0.6575172
11759,0.5261287
11760,0.7766778
11761,0.7407094
11762,0.74535817
11763,0.8219355
11764,0.8219355
11765,0.31537998
11766,0.8244188
11767,0.33463123
11768,0.6714353
11769,0.38179404
11770,0.50145304
11771,0.76177603
11772,0.8284285
11773,0.7413536
11774,0.7189087
11775,0.7189087
11776,0.7189087
11777,0.7189087
11778,0.78476197
11779,0.078982234
11780,0.6668314
11781,0.6673932
11782,0.6467521
11783,0.76557434
11784,0.8508781
11785,0.6210786
11786,0.3558794
11787,0.6716489
11788,0.47464404
11789,0.68798107
11790,0.57078075
11791,0.6026752
11792,0.17315818
11793,0.09535239
11794,0.49535364
11795,0.58488935
11796,0.8046831
11797,0.8582569
11798,0.5298955
11799,0.72977054
11800,0.8194428
11801,0.60806096
11802,0.81192505
11803,0.8385761
11804,0.4615963
11805,0.8244555
11806,0.7680668
11807,0.746529
11808,0.1982541
11809,0.25394356
11810,0.22969
11811,0.81960285
11812,0.6785131
11813,0.06635588
11814,0.82907104
11815,0.2951039
11816,0.0797015
11817,0.45835772
11818,0.25821254
11819,0.39337566
11820,0.7786007
11821,0.78880733
11822,0.78880733
11823,0.3407098
11824,0.53431875
11825,0.06745104
11826,0.5298955
11827,0.5237729
11828,0.47313854
11829,0.68089294
11830,0.35400468
11831,0.7189087
11832,0.78880733
11833,0.78880733
11834,0.12357557
11835,0.78880733
11836,0.78880733
11837,0.78880733
11838,0.78880733
11839,0.78880733
11840,0.78880733
11841,0.12577572
11842,0.11306482
11843,0.7872958
11844,0.78880733
11845,0.78880733
11846,0.78880733
11847,0.78880733
11848,0.78880733
11849,0.78880733
11850,0.78880733
11851,0.78880733
11852,0.78880733
11853,0.75105786
11854,0.75105786
11855,0.75105786
11856,0.39233392
11857,0.76006097
11858,0.7997695
11859,0.69823664
11860,0.78880733
11861,0.5237729
11862,0.40936223
11863,0.40936223
11864,0.39582947
11865,0.39582947
11866,0.42030245
11867,0.42030245
11868,0.77427524
11869,0.6953037
11870,0.4527604
11871,0.22750431
11872,0.7717572
11873,0.8095886
11874,0.7717572
11875,0.15169284
11876,0.3993153
11877,0.33384115
11878,0.44058934
11879,0.8492156
11880,0.26187983
11881,0.24669756
11882,0.26393253
11883,0.76319486
11884,0.33105546
11885,0.34175208
11886,0.7361775
11887,0.7650065
11888,0.78476197
11889,0.25849622
11890,0.8343043
11891,0.48375523
11892,0.48375523
11893,0.48375523
11894,0.48375523
11895,0.40875947
11896,0.45247373
11897,0.6607784
11898,0.39337566
11899,0.76971114
11900,0.62725484
11901,0.62725484
11902,0.73127204
11903,0.63265175
11904,0.65760523
11905,0.65760523
11906,0.63265175
11907,0.65760523
11908,0.40043473
11909,0.5298955
11910,0.5298955
11911,0.72961676
11912,0.5223476
11913,0.39567173
11914,0.4690999
11915,0.47783425
11916,0.51858264
11917,0.1592708
11918,0.7460466
11919,0.7918549
11920,0.5169877
11921,0.7944065
11922,0.7791766
11923,0.6202336
11924,0.49842203
11925,0.62975836
11926,0.7776063
11927,0.49556592
11928,0.44981945
11929,0.44981945
11930,0.475006
11931,0.72605455
11932,0.5099103
11933,0.7335301
11934,0.33937657
11935,0.7409407
11936,0.7588736
11937,0.8491345
11938,0.82223034
11939,0.8121369
11940,0.70873576
11941,0.8232645
11942,0.23913033
11943,0.68852705
11944,0.43828672
11945,0.34354615
11946,0.35443252
11947,0.35443252
11948,0.71996564
11949,0.28898403
11950,0.097250864
11951,0.31468344
11952,0.44680297
11953,0.79897577
11954,0.7597691
11955,0.6861665
11956,0.6506994
11957,0.16336481
11958,0.3218369
11959,0.5298955
11960,0.73457265
11961,0.6481791
11962,0.6804079
11963,0.533391
11964,0.81049156
11965,0.8279338
11966,0.79281455
11967,0.8374542
11968,0.7650061
11969,0.78880036
11970,0.6551703
11971,0.2018545
11972,0.8431021
11973,0.3378993
11974,0.746529
11975,0.7879024
11976,0.7879024
11977,0.7342439
11978,0.72381824
11979,0.8667597
11980,0.8432871
11981,0.57078075
11982,0.7824719
11983,0.41973022
11984,0.12489556
11985,0.79776627
11986,0.39582947
11987,0.7977763
11988,0.77714723
11989,0.38932684
11990,0.5447353
11991,0.37054965
11992,0.40423563
11993,0.5586749
11994,0.7807837
11995,0.1288794
11996,0.6506894
11997,0.78453505
11998,0.47885212
11999,0.8473889
12000,0.8545285
12001,0.65871996
12002,0.5349487
12003,0.7419278
12004,0.38530302
12005,0.8352399
12006,0.843615
12007,0.81112665
12008,0.7781786
12009,0.81192505
12010,0.8388514
12011,0.74490124
12012,0.6142387
12013,0.6467521
12014,0.78880733
12015,0.82223034
12016,0.7392163
12017,0.7534981
12018,0.20002414
12019,0.788407
12020,0.74428564
12021,0.6621354
12022,0.043414418
12023,0.7213442
12024,0.88864404
12025,0.33246166
12026,0.41965172
12027,0.4480241
12028,0.7572763
12029,0.18684736
12030,0.18684736
12031,0.74442923
12032,0.57584065
12033,0.056976628
12034,0.40177834
12035,0.57848823
12036,0.4615963
12037,0.83390266
12038,0.5762802
12039,0.75011474
12040,0.27402428
12041,0.55565685
12042,0.7225104
12043,0.6785075
12044,0.5945608
12045,0.70949566
12046,0.62153226
12047,0.6626933
12048,0.37345603
12049,0.8545285
12050,0.37108713
12051,0.051598337
12052,0.38236
12053,0.18959628
12054,0.45657337
12055,0.8040564
12056,0.07032854
12057,0.5790738
12058,0.3524031
12059,0.10121682
12060,0.77874947
12061,0.79908925
12062,0.7307434
12063,0.7519745
12064,0.5509594
12065,0.76389205
12066,0.7254928
12067,0.7254928
12068,0.7254928
12069,0.7254928
12070,0.5266536
12071,0.7519838
12072,0.6533098
12073,0.7335301
12074,0.49098727
12075,0.84128106
12076,0.7660809
12077,0.7717572
12078,0.7361775
12079,0.72381055
12080,0.7420287
12081,0.3516662
12082,0.42171708
12083,0.42171708
12084,0.11305421
12085,0.81960285
12086,0.22083169
12087,0.7355992
12088,0.47885212
12089,0.20120746
12090,0.42588195
12091,0.6481791
12092,0.6481791
12093,0.6481791
12094,0.39688668
12095,0.48795545
12096,0.48085347
12097,0.48085347
12098,0.7621332
12099,0.51041156
12100,0.58734673
12101,0.78520155
12102,0.62634677
12103,0.746529
12104,0.34659994
12105,0.43083903
12106,0.7415672
12107,0.20548339
12108,0.40822753
12109,0.40822753
12110,0.48704422
12111,0.7761146
12112,0.4799563
12113,0.8388514
12114,0.7572763
12115,0.58010864
12116,0.58010864
12117,0.82972455
12118,0.8118862
12119,0.83986735
12120,0.5766928
12121,0.82223034
12122,0.7189087
12123,0.7189087
12124,0.7189087
12125,0.7578167
12126,0.83633214
12127,0.7663481
12128,0.4615963
12129,0.4667408
12130,0.7877672
12131,0.7650065
12132,0.81601465
12133,0.3750145
12134,0.37860152
12135,0.4999329
12136,0.49556592
12137,0.59189576
12138,0.7488851
12139,0.3692154
12140,0.62119395
12141,0.2735997
12142,0.8121369
12143,0.6878332
12144,0.7751044
12145,0.6887203
12146,0.6751418
12147,0.6751418
12148,0.39795968
12149,0.39795968
12150,0.54308724
12151,0.4897637
12152,0.72101206
12153,0.57078075
12154,0.5298986
12155,0.4615963
12156,0.7744285
12157,0.46653888
12158,0.40285012
12159,0.27302155
12160,0.72968507
12161,0.42171708
12162,0.30337626
12163,0.3944769
12164,0.17722614
12165,0.52619135
12166,0.7527185
12167,0.84128106
12168,0.060378306
12169,0.7587371
12170,0.762778
12171,0.7460466
12172,0.686892
12173,0.76288056
12174,0.54800403
12175,0.44680297
12176,0.7325777
12177,0.78863144
12178,0.3524031
12179,0.5790738
12180,0.2773922
12181,0.45195815
12182,0.5142213
12183,0.35031343
12184,0.15204115
12185,0.22144216
12186,0.746529
12187,0.83618116
12188,0.71392995
12189,0.7717572
12190,0.46094045
12191,0.6272095
12192,0.38825795
12193,0.3750145
12194,0.20115134
12195,0.4999329
12196,0.48085347
12197,0.48085347
12198,0.48085347
12199,0.48085347
12200,0.37860152
12201,0.7742944
12202,0.4999329
12203,0.4999329
12204,0.4999329
12205,0.62187576
12206,0.54800403
12207,0.48085347
12208,0.48085347
12209,0.569475
12210,0.62913454
12211,0.7219127
12212,0.7523163
12213,0.6210786
12214,0.67131364
12215,0.6784116
12216,0.6360124
12217,0.6397473
12218,0.6397473
12219,0.6210786
12220,0.20834649
12221,0.7534757
12222,0.37709755
12223,0.6984265
12224,0.81375486
12225,0.7254928
12226,0.7528372
12227,0.8336221
12228,0.59189576
12229,0.7373076
12230,0.7395364
12231,0.71362233
12232,0.6960703
12233,0.6978903
12234,0.278196
12235,0.44876096
12236,0.7355992
12237,0.5429408
12238,0.22644234
12239,0.7717572
12240,0.6405876
12241,0.18865687
12242,0.8388514
12243,0.06869428
12244,0.2703438
12245,0.7445674
12246,0.77427524
12247,0.5581299
12248,0.64223164
12249,0.7373076
12250,0.8155961
12251,0.6210786
12252,0.3993153
12253,0.23896275
12254,0.77797246
12255,0.24793608
12256,0.24243186
12257,0.7744285
12258,0.7460466
12259,0.55232835
12260,0.7877672
12261,0.6763342
12262,0.50145304
12263,0.28815433
12264,0.802821
12265,0.7198305
12266,0.69732463
12267,0.5380754
12268,0.49650982
12269,0.6991403
12270,0.707518
12271,0.7870197
12272,0.57078075
12273,0.5429408
12274,0.7372459
12275,0.8404932
12276,0.70620066
12277,0.7368298
12278,0.788407
12279,0.7586117
12280,0.49556592
12281,0.2817442
12282,0.7357896
12283,0.7121595
12284,0.50145304
12285,0.49885252
12286,0.5871185
12287,0.49609464
12288,0.7794649
12289,0.736775
12290,0.41682723
12291,0.2593183
12292,0.73329645
12293,0.84128106
12294,0.40423563
12295,0.72362846
12296,0.39337566
12297,0.278196
12298,0.83805853
12299,0.10203301
12300,0.64678484
12301,0.64223164
12302,0.7189087
12303,0.8545285
12304,0.8170814
12305,0.71292114
12306,0.08834878
12307,0.7680668
12308,0.7680668
12309,0.08882338
12310,0.67658
12311,0.8279338
12312,0.83407694
12313,0.79281455
12314,0.83243567
12315,0.79281455
12316,0.30139804
12317,0.8477757
12318,0.3734196
12319,0.54028404
12320,0.09434637
12321,0.18850927
12322,0.23006207
12323,0.28828827
12324,0.18119067
12325,0.35979763
12326,0.35867876
12327,0.094368875
12328,0.35829476
12329,0.18850927
12330,0.3614982
12331,0.090276785
12332,0.06300126
12333,0.19412374
12334,0.06300126
12335,0.18115158
12336,0.06300126
12337,0.06593038
12338,0.06593038
12339,0.24904379
12340,0.7879024
12341,0.8086535
12342,0.81960285
12343,0.83365697
12344,0.762778
12345,0.06300126
12346,0.06300126
12347,0.06300126
12348,0.06300126
12349,0.06593038
12350,0.06300126
12351,0.09029842
12352,0.8053276
12353,0.7802905
12354,0.27330276
12355,0.4437005
12356,0.34659994
12357,0.07361709
12358,0.381765
12359,0.35037795
12360,0.75721824
12361,0.7017584
